baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Mst1-TG1	Mst1-TG2	Mst1-TG3	Mst1-TG4	WT1	WT2	WT3	WT4
ENSMUSG00000019471.10 Cdc37	3188.88158411547	-0.307860154351475	0.0532194676450028	-5.78472818264619	7.2629673872088e-09	5.2497839848403e-08	11.6400570352719	11.5897920244589	11.555985896035	11.6232947146977	11.9307397793539	11.884485784005	11.8319880302517	11.9011964458358
ENSMUSG00000063060.6 Sox7	1040.94246255173	-0.66656129770278	0.115259992526858	-5.78311071421821	7.33317650300425e-09	5.29600947006108e-08	10.0069970427245	9.91016103273827	10.050670367635	10.1832579419242	10.7205888076445	10.3983957816035	10.7189878883707	10.4530990463418
ENSMUSG00000020097.14 Sgpl1	728.938842832048	0.463450480427631	0.0801391426921915	5.78307260170863	7.33483877810847e-09	5.29600947006108e-08	10.1783436486003	10.1000391599553	10.0982899821035	10.002290132276	9.79802382289619	9.7579228591883	9.71058436364887	9.71051173305194
ENSMUSG00000041115.16 Iqsec2	1388.41124761022	-0.361963292439612	0.0625907457563341	-5.78301613226875	7.33730236343582e-09	5.29600947006108e-08	10.4642351890705	10.5609881037509	10.5186137537026	10.5360116978261	10.7844114860179	10.8828229893537	10.8440148766895	10.7979924604546
ENSMUSG00000021987.9 Mtmr6	1312.37188429087	0.338014713785323	0.0584601018677339	5.78197271277566	7.38296856152241e-09	5.32645850676171e-08	10.744989964954	10.7848615348541	10.7348028310647	10.730796465095	10.4932293629659	10.437327912884	10.4790573694474	10.4450154879504
ENSMUSG00000024309.15 Pfdn6	622.476172394187	-0.51518306394999	0.0891173145086755	-5.7809536428506	7.4278358066934e-09	5.35630271036863e-08	9.51279236196447	9.53698083316059	9.53805911578413	9.64781409472251	10.0291495845833	9.95056188421607	9.82745042055839	9.93254060275845
ENSMUSG00000038618.12 Rassf7	27.2207909164456	2.06221531833512	0.356783323123014	5.78002161167185	7.46910300860154e-09	5.38352398669904e-08	7.88701427390566	7.91226793421062	7.83114486666459	7.8567243107255	7.41342570702525	7.3206600289225	7.54691655339196	7.5081426955527
ENSMUSG00000024480.9 Ap3s1	439.62194362447	0.552866239355826	0.0956536688823921	5.77987489466384	7.47561942078278e-09	5.38568401020801e-08	9.61306456200474	9.51583839774696	9.66851456588758	9.51592148963725	9.23672005529581	9.23660644568911	9.13093692255502	9.23428959452326
ENSMUSG00000014956.15 Ppp1cb	7082.78562389923	-0.317634509283655	0.0549600287364479	-5.77937305685957	7.4979502871437e-09	5.39922989618226e-08	12.7533625796916	12.6985568536222	12.6153265989028	12.6550841315624	12.9788958658575	13.0279601512622	13.0133244743539	12.9288890387264
ENSMUSG00000037071.3 Scd1	622.857863636807	1.16492309467862	0.201606802595263	5.77819339269652	7.55069894737301e-09	5.43465641075737e-08	10.6439578074867	9.8216664216076	9.8790676404068	9.95823079106758	9.39873897590538	9.27621490006563	9.14512193178944	9.28629155286277
ENSMUSG00000105987.4 AI506816	851.322804840638	0.944561499549029	0.163494525662059	5.77732799140581	7.58962462895698e-09	5.46010512798777e-08	10.7940372646263	10.1486447417735	10.2772610340179	10.3871976623314	9.51805641927738	9.88986871620422	9.6228181464733	9.70658892976392
ENSMUSG00000037253.8 Mex3c	828.389142689636	0.66113119288367	0.114501821849309	5.77397968177099	7.742077668564e-09	5.56716506035556e-08	10.5211108784005	10.1498691610377	10.2145834400077	10.3133415626432	9.86854651884492	9.81521881039318	9.83084174428857	9.65045647282605
ENSMUSG00000047414.6 Flrt2	291.964813411115	0.764700312452238	0.132443394574572	5.77378973793726	7.75081474254738e-09	5.57082983515547e-08	9.28007371733123	9.15298946605793	9.37548992626889	9.13001477057581	8.81709134953554	8.67964612297013	8.743211468809	8.90163317585815
ENSMUSG00000033854.10 Kcnk10	13.5898385829628	4.25221238725234	0.736485317741983	5.77365533951084	7.75700261903405e-09	5.5726598157962e-08	7.71707858526877	7.68259030743756	7.71881072714091	7.61264842481103	7.23376511257358	7.24251762274306	7.05340457750433	7.18517444994008
ENSMUSG00000040867.13 Begain	41.7508000599214	1.98178743836481	0.343277792613577	5.77313033644352	7.78122050018684e-09	5.58743482373811e-08	8.13208509330614	7.92845750561509	8.07338586959884	8.0712146649871	7.47515959707547	7.72954463618312	7.59350012949241	7.40131246204202
ENSMUSG00000027661.4 Slc2a10	141.937743787157	0.865860325584843	0.150009223052804	5.77204726458757	7.83141405604094e-09	5.62083948806465e-08	8.74910490998972	8.54437610653786	8.66710595170927	8.68318857850319	8.24954503151761	8.2786901149583	8.33533603815411	8.22208528461134
ENSMUSG00000031246.14 Sh3bgrl	1445.40394462426	0.513012719314562	0.0889681312333759	5.76625261430813	8.10535410003303e-09	5.81472707166926e-08	10.8085731331101	10.8385622426443	11.1043821362972	10.9647596452147	10.5026408544988	10.4634861656807	10.4543043763101	10.5627481993668
ENSMUSG00000034687.8 Fras1	54.1007772774559	1.69927601506159	0.29482116231792	5.76375183416846	8.22643516751436e-09	5.89882431739947e-08	8.35329000263249	8.17625443508288	8.02768072327531	8.06467298657192	7.62046873902888	7.60184557064951	7.66294982198245	7.8132041162881
ENSMUSG00000036138.16 Acaa1a	1720.7380388437	-0.396540034881129	0.0688411080025836	-5.76022156508938	8.40035943088498e-09	6.02071662816871e-08	10.7734349674899	10.7856430929532	10.6706033559926	10.8293213705413	11.1237632137728	11.0823397829871	11.0475754466278	11.1905607343177
ENSMUSG00000039087.17 Rreb1	1177.0822426002	-0.449196982672599	0.0780005616098613	-5.75889421052334	8.46667410674043e-09	6.06540483058718e-08	10.2647402792747	10.344978650912	10.3034407023366	10.2208638249345	10.7663423829537	10.6195195529327	10.6778460106557	10.5509749772326
ENSMUSG00000032126.16 Hmbs	557.989209035237	-0.480647138488364	0.0834816893895554	-5.75751571396086	8.53608253429314e-09	6.11226649226737e-08	9.43770120909382	9.54078965746489	9.39567124260635	9.48179956690084	9.86362667041591	9.76763911595239	9.80692581438711	9.78855592698788
ENSMUSG00000020650.15 Bcap29	442.865777420416	-0.646518400111108	0.112316533924738	-5.75621751775506	8.60195337672525e-09	6.15655241209774e-08	9.13783778046652	9.31790554367614	9.1056251611455	9.15483771791562	9.75248989267459	9.57903005346385	9.60096742200861	9.51048056379818
ENSMUSG00000028601.18 Echdc2	290.965199028471	-0.851520481020155	0.147961394015386	-5.75501796726522	8.66325801506764e-09	6.19753034813301e-08	8.66678480611632	8.93700618003074	8.59338194762999	8.79966470293108	9.16145311245132	9.2817770432371	9.36529725653342	9.20321197722874
ENSMUSG00000093482.8 Gm20619	42.1187600573187	-1.52820132085194	0.265591493969826	-5.75395430783471	8.71797290592483e-09	6.23375800964775e-08	7.61743700699908	7.59601922765031	7.68736890008281	7.62505706872852	8.03129875802695	7.888060423836	8.07973057067194	8.08576284062988
ENSMUSG00000075224.10 Lrrc55	146.472247091239	1.27011529076013	0.220751055950742	5.75360912902515	8.73580107795377e-09	6.24358842105785e-08	8.94451531163401	8.38631325323195	8.77616639058115	8.83821430437708	8.12631343123735	8.2252899560336	8.21602611074823	8.16710217710202
ENSMUSG00000020644.9 Id2	475.761715153445	0.885816605738658	0.153960736725897	5.75352277844525	8.74026654648734e-09	6.2438636178501e-08	9.45114857463089	9.63801537932469	10.0218076106859	9.83341892904762	9.21565500800476	9.09086414307045	9.12808110804869	9.16844177741631
ENSMUSG00000079557.11 March2	1864.14647927827	-0.459402553333096	0.0798501664937384	-5.75330739440752	8.75141442649237e-09	6.24891010518835e-08	10.7577855564994	10.7918801899937	10.8760843336007	10.9069916144903	11.3503388890052	11.0922277211625	11.2582623027002	11.2424836242715
ENSMUSG00000073802.5 Cdkn2b	26.3200287055394	2.13469656660339	0.371110642432787	5.7521836415403	8.80980237655497e-09	6.28766772229683e-08	7.96269522793043	7.7974889013723	7.9049470253972	7.7660127994754	7.41342570702525	7.43082434490879	7.39141001010029	7.52654949493877
ENSMUSG00000031808.7 Slc27a1	2296.52325503048	-0.589563567914605	0.102534635184502	-5.74989677247827	8.92979537592171e-09	6.37033700896755e-08	10.9178126568243	11.3003919499308	10.9764797415536	10.8860322915316	11.5953603745759	11.526418694818	11.5708369848461	11.5458008356933
ENSMUSG00000024948.15 Map4k2	1116.80433736039	-0.540317234640454	0.0939824586482644	-5.74912853325776	8.97046060035088e-09	6.39636477663416e-08	10.0018889000189	10.2318770278831	10.1900595775488	10.2835432454349	10.6263339881463	10.5961068042138	10.7315489929581	10.5336741606776
ENSMUSG00000020483.14 Dynll2	10845.027118316	-0.340264736661778	0.0591887309130346	-5.7488094678314	8.98740255783877e-09	6.4054603605053e-08	13.2052393032701	13.3564269385509	13.2491026448028	13.2402372612874	13.6712107949894	13.6041187774035	13.5822211211659	13.5223631665579
ENSMUSG00000056899.10 Immp2l	118.454432692082	-0.870605137987425	0.151462936255576	-5.74797478188577	9.03187055057615e-09	6.43415657192348e-08	8.238395672621	8.19410814053329	8.10463015772651	8.14016734874327	8.52542974624701	8.58124239413696	8.4918253307681	8.54565191239196
ENSMUSG00000026269.14 Rnpepl1	2039.34868802545	-0.33864199463548	0.0589757486935831	-5.74205503341623	9.35344112352836e-09	6.66013755571107e-08	11.0617105024998	11.0246642089042	10.9634941192005	10.9766990396083	11.269204707645	11.2702005576569	11.3533185314311	11.3391530371791
ENSMUSG00000028776.14 Tinagl1	2529.87468406302	-0.706113793890858	0.122996654478772	-5.74091870127023	9.41642924368927e-09	6.70186978078759e-08	10.8442779629349	11.0167103018576	11.2673513082883	11.1961212317906	11.6920459135749	11.4901205292803	11.9262647291263	11.7779817687397
ENSMUSG00000023267.10 Gabrr2	20.477397961122	-2.49169337177557	0.434296155699016	-5.73731390222669	9.61898796764288e-09	6.84285234220694e-08	7.28985850322433	7.37564492959982	7.34360507215455	7.43172686982785	7.73430707809305	7.7667522373216	7.92712271377536	7.6806191279408
ENSMUSG00000039683.16 Sdk1	97.0928266388088	0.989771431213466	0.172644134221065	5.73301511620484	9.86608367208415e-09	7.01470675884871e-08	8.47366237707174	8.41036371522509	8.47292182536986	8.33101547932447	8.03129875802695	8.04413267654049	7.98666475320426	8.10867922254102
ENSMUSG00000000441.17 Raf1	2292.71068340726	-0.353310016605724	0.0616279343999999	-5.73295243537684	9.86973183361735e-09	7.01470675884871e-08	11.2165794334406	11.2010593479574	11.0575187402309	11.1163020191223	11.4648374584672	11.4716216263417	11.4832018531979	11.4493475392431
ENSMUSG00000115801.1 AC160336.1	15832.4215541114	0.797528844024627	0.139118485332645	5.73273093160597	9.88263434534581e-09	7.0206160980725e-08	14.0755730169944	14.0693867043382	14.6341635638809	14.3971129678552	13.4041180075961	13.316044671805	13.5661292890613	13.7882253210223
ENSMUSG00000064202.15 4430402I18Rik	112.38226170333	-1.16463717620059	0.203169153507563	-5.73235235809179	9.90472407589926e-09	7.03304351783807e-08	8.02519338300421	8.23451241297029	7.95043475950957	8.06467298657192	8.665975337705	8.5861249716166	8.51107231961714	8.40468567728398
ENSMUSG00000018821.3 Avpi1	263.029698380029	0.804099550372861	0.140319188148898	5.73050315484721	1.00133165196248e-08	7.10685386749997e-08	9.21546883826304	9.15553476070557	9.03101984649614	9.20072974912267	8.84586920303409	8.72372948972465	8.53932910785525	8.65309593623554
ENSMUSG00000057880.12 Abat	204.587160028485	0.826938872724319	0.14437417567766	5.72774783885589	1.01772690938893e-08	7.21986887689821e-08	9.00781879160132	9.02729172291537	8.90282972767375	8.8126512456616	8.55314464198744	8.54646005149797	8.36854532906865	8.5650832977258
ENSMUSG00000074793.10 Hspa12b	1829.15937278293	-0.559220947663076	0.097636227219496	-5.72759685199523	1.0186328438737e-08	7.22294706995153e-08	10.6169179889773	10.7110611289748	10.914394987965	10.7824238155289	11.1702067704487	11.1311106252823	11.4083608688874	11.2790987769758
ENSMUSG00000028995.14 Fam126a	1203.57316446442	-0.480086461002924	0.0838525111889282	-5.72536772239582	1.03209937560161e-08	7.31504615352289e-08	10.279513146893	10.4075094890979	10.2012598248242	10.2867661943838	10.8148643631383	10.6945575218349	10.6440545947599	10.6150667187972
ENSMUSG00000087679.2 Tmem250-ps	1463.79189225559	-0.39330526940834	0.0687055147931589	-5.72450800481452	1.03733917000355e-08	7.34877962008999e-08	10.5935649430728	10.5462737143678	10.5898742241584	10.5467687247768	10.8190429907016	10.8687136091138	10.9195823065895	11.0092600759621
ENSMUSG00000036158.12 Prickle1	658.685072438306	-0.712840198305294	0.124544340441252	-5.7235856384943	1.04298954370698e-08	7.3853891706637e-08	9.51096520772352	9.41532054765134	9.42145895219992	9.7571435547845	10.0932916721073	9.88809504059238	10.1244008490989	10.119560227429
ENSMUSG00000027424.11 Mgme1	301.567352118373	-0.67870123635414	0.118644752593211	-5.72044883165759	1.06243021124747e-08	7.51956849792267e-08	8.95575681394352	8.6902219869403	8.82717490785724	8.88170017930494	9.23410540394745	9.21925795745583	9.30177584277844	9.23428959452326
ENSMUSG00000020003.16 Pex7	454.724451617304	-0.515063966011998	0.0900480088904629	-5.71988178704248	1.06598191330372e-08	7.54121832518425e-08	9.28657913960101	9.32685981256653	9.22261582425871	9.18160406207242	9.55764635121961	9.59669591292885	9.66167133795989	9.59618372939912
ENSMUSG00000034442.11 Trmt5	370.125450449347	-0.872128040700213	0.152484548642598	-5.71945189505304	1.06868224322881e-08	7.55682795096453e-08	8.93601719906452	9.12204822407244	8.86407224562371	8.81909264060875	9.7237013614407	9.48230595321814	9.37953430887369	9.34661426808419
ENSMUSG00000027006.13 Dnajc10	1403.0558757123	0.346427226284291	0.0605738049004023	5.71909304449174	1.07094142235488e-08	7.569305147748e-08	10.8520146017757	10.8157946396851	10.855833586496	10.8153392778807	10.4784639944919	10.5492010481457	10.5365544006782	10.595411844565
ENSMUSG00000052214.9 Opa3	1900.10258233593	-0.430621298083394	0.0753053467820458	-5.71833629994069	1.0757208072974e-08	7.59957515847871e-08	10.8859775377843	10.843822836764	10.8295723269313	10.9283313819026	11.2588092602124	11.3951470652724	11.1755715924731	11.1698107597463
ENSMUSG00000057614.6 Gnai1	312.924298633234	0.592394274827755	0.103600715195294	5.71805198169773	1.07752183291041e-08	7.60878591933322e-08	9.21546883826304	9.21517064495875	9.32576771888133	9.28126140201973	8.86701569307193	8.84305480979023	8.97648722544196	8.91604694323896
ENSMUSG00000023572.16 Ccndbp1	638.403388703142	0.673615247857534	0.117827373007676	5.7169673791645	1.0844192434892e-08	7.65395907005154e-08	9.95107833552945	10.1510925132615	9.94357658637358	9.9983417858351	9.66993131073234	9.33880660498386	9.60096742200861	9.43825226035152
ENSMUSG00000024782.7 Ak3	2347.24894831462	-0.34111399339242	0.0596711290595867	-5.71656676802258	1.08697772180341e-08	7.66847999033458e-08	11.249366320574	11.1407854436053	11.1243394464189	11.2236237477704	11.5180678050939	11.4958529209451	11.4440983658931	11.5143637905886
ENSMUSG00000006395.16 Hyi	116.83458139678	1.15905373838187	0.202763989460855	5.71627013980029	1.08887589858386e-08	7.67833133646553e-08	8.41740357480267	8.5188519628203	8.68130347123715	8.65402611552075	8.09096729020236	7.91792067305018	8.17719463714087	8.16710217710202
ENSMUSG00000031994.13 Adamts8	126.658382092036	1.15539449829858	0.202297418235054	5.71136551508579	1.12073243571625e-08	7.89933106003226e-08	8.54310887920519	8.61369786081598	8.76635701360592	8.57772322876265	7.94169640566724	8.2786901149583	8.09431318125737	8.20183690974823
ENSMUSG00000018287.12 Spag7	1209.28240607748	-0.44525809276251	0.0779628770210468	-5.71115522894709	1.12211834413221e-08	7.9054580579701e-08	10.2889289068066	10.3256669472363	10.2709049323806	10.38118825543	10.6565813805988	10.8136051008311	10.6852475209114	10.5860059398088
ENSMUSG00000032456.13 Nmnat3	209.435419991973	-0.812831023611438	0.142330218325455	-5.71088159053339	1.12392427495398e-08	7.91453716306755e-08	8.36269325321533	8.59374530943778	8.50634376918322	8.64289867497758	8.94814897971331	8.93366163043993	9.02078851554762	8.92319144191457
ENSMUSG00000020462.14 Cfap36	247.146807524628	0.736676627017846	0.129006920355934	5.71036518804831	1.12734007311449e-08	7.93493918987948e-08	9.12810373625009	9.04126714593749	9.07015281463672	9.08668569989841	8.7025978199509	8.64314251987656	8.52057138745648	8.80358082065039
ENSMUSG00000022892.11 App	10007.071743865	0.456881458153055	0.0800159395458157	5.70988056562721	1.13055483361936e-08	7.95390807542224e-08	13.4239534897625	13.5242708189391	13.6541811879351	13.5150601636857	13.0905731265484	12.9425523871036	13.0653360322992	13.2333572458917
ENSMUSG00000030889.14 Vwa3a	276.385045299862	-0.951232996324311	0.166598092207871	-5.70974723490483	1.1314408493481e-08	7.95648339923006e-08	8.42183742191068	8.78961468593242	8.80193989196931	8.68318857850319	9.12496642174325	9.2104965681934	9.37717201304749	9.19460618526948
ENSMUSG00000025278.9 Flnb	2417.0237496197	-0.44223361536726	0.0774900687001837	-5.70697152274188	1.15004014071828e-08	8.08356188942173e-08	11.0617105024998	11.1559424787128	11.2976280796354	11.1628702446507	11.450947461203	11.6228027577938	11.6144178433059	11.593260363148
ENSMUSG00000033308.16 Dpyd	109.482143235615	-1.34278351856695	0.23535252775499	-5.70541362515058	1.16060901139514e-08	8.15410426646851e-08	7.93329710256415	8.24575321629045	7.8224618794943	8.02434939400457	8.62388397124806	8.53121676338159	8.55319332073712	8.50065282233295
ENSMUSG00000039735.16 Fnbp1l	1008.68289126248	-0.493242035003551	0.0864589382796296	-5.70492819849677	1.16392141820592e-08	8.17362347011796e-08	10.0069970427245	10.0549350591073	10.2233962694033	10.0513593224251	10.4667537968695	10.4599474380527	10.5898410893195	10.4157631191411
ENSMUSG00000025321.14 Itgb8	121.504154754511	1.09271934256885	0.191582847530589	5.70363869549638	1.17276527992872e-08	8.23195151994005e-08	8.70178681690141	8.48387756965934	8.52268170317779	8.63916561159381	8.16033858974214	8.06886889170603	8.27149380338087	7.99617275356698
ENSMUSG00000033059.7 Pygb	12813.6911042715	-0.653881582142983	0.114654725793507	-5.70304954826394	1.17682755672872e-08	8.25667825449925e-08	13.2614968139643	13.6461062256844	13.0380379216736	13.2644180380401	14.0241108717727	13.9006333851279	13.9144417803951	13.9959801964439
ENSMUSG00000007041.9 Clic1	2121.37861633255	0.601856518468777	0.105615606480101	5.6985566672116	1.20825973027843e-08	8.4733228197619e-08	11.36616839239	11.2949286580866	11.6466952047924	11.5062904995407	10.8569230536077	10.7743854591969	10.9604912815795	11.082188140282
ENSMUSG00000019986.17 Ahi1	89.2929904947929	1.07627709625099	0.188899921033794	5.69760479708428	1.21502296909295e-08	8.51684904858464e-08	8.46519567734728	8.37653699254615	8.40733535744816	8.27493900033693	7.98364070681727	8.07696076970926	7.9700977034221	7.905345232733
ENSMUSG00000033268.8 Duox1	13.3654113575173	-3.41324166932404	0.599082781830239	-5.69744578352987	1.21615637409157e-08	8.52089049283387e-08	7.05340457750433	7.29721183943437	7.31839436631142	7.17334912584043	7.63428840790081	7.67622304320892	7.64974115499052	7.70688223257208
ENSMUSG00000045103.19 Dmd	2718.09518331841	0.723837858227258	0.127106719802103	5.69472534067612	1.23570682603631e-08	8.65390656842452e-08	11.7172901563464	12.0578557088182	11.7532409635558	11.7749354079514	11.235296265681	11.413439638372	11.1147118006782	10.8736559425097
ENSMUSG00000015217.11 Hmgb3	1216.20789300935	-0.433935993962716	0.0762040948409197	-5.6943920778612	1.2381227123511e-08	8.66685898645768e-08	10.2040491171252	10.3608725183609	10.3106847907858	10.4324410587414	10.712518634973	10.7154310698837	10.6610505756969	10.6724526050054
ENSMUSG00000005150.16 Wdr83	507.975709335768	-0.478726678023188	0.0841072422772399	-5.69186035662871	1.25662610530251e-08	8.79236061423821e-08	9.36019982240984	9.36208406122742	9.30663035381504	9.46246268537143	9.71640897418015	9.71232209441661	9.68822596764279	9.7124689363488
ENSMUSG00000086353.1 Gm13481	21.9318172927579	2.73758427383038	0.481042949498547	5.69093524119648	1.26345422476227e-08	8.83609531412806e-08	7.87093748835397	7.6591881467189	7.70850899446158	7.98200782496914	7.27422846799275	7.40657354923934	7.30916240377099	7.40131246204202
ENSMUSG00000035413.8 Tmem98	551.771033092785	0.539293279572801	0.0947862620504441	5.68957217962447	1.27358047921259e-08	8.90284535994108e-08	9.76080011798514	9.73042724837657	9.9260312983905	9.82746960766455	9.41937678358282	9.40111531978782	9.37243481435709	9.52402391408283
ENSMUSG00000032735.15 Ablim3	2376.94984862296	-0.724786877716095	0.127404949252528	-5.68884397323924	1.2790226337718e-08	8.93680563560555e-08	10.8499087634479	10.9360469209486	10.936499127651	11.2478782298503	11.5861063414051	11.3766184100836	11.7430562056796	11.8634368084407
ENSMUSG00000012422.14 Tmem167	672.456579352197	0.557960252008121	0.098135294388172	5.68562264460248	1.30336907001628e-08	9.10276289794119e-08	10.1440921184589	9.85381648161967	10.0406986241559	10.0876812600673	9.58408283826489	9.57903005346385	9.66740516257093	9.65045647282605
ENSMUSG00000032435.9 Dync1li1	2071.62321279079	0.36944705927052	0.0649957933113382	5.6841687815213	1.3145041081237e-08	9.17634209056063e-08	11.2636426117517	11.4380735087737	11.3378654917507	11.3193142446081	10.9512569468798	11.034219004807	11.018645294806	11.04162424353
ENSMUSG00000028672.13 Hmgcl	1080.89906566376	-0.393903640701289	0.0692996327589091	-5.68406534088954	1.31529986512498e-08	9.17771023079909e-08	10.2238437658678	10.1164289337049	10.2079374061091	10.288910742745	10.5417041413344	10.5143977472286	10.5375785382328	10.5369341614525
ENSMUSG00000028518.8 Prkaa2	2553.04029086793	-0.483191902031513	0.0850706445709992	-5.67988998400318	1.3478140637488e-08	9.400296628753e-08	11.2138584420786	11.3649001161851	11.1061543037782	11.1887352100312	11.7301201907937	11.7447481108734	11.6364352722563	11.5187410437322
ENSMUSG00000071604.5 Fam189a2	1707.91320306341	0.496250714424531	0.0873720338507182	5.67974319188234	1.34897125223691e-08	9.40408113973998e-08	11.2230888208277	11.2833875744841	11.0097007572521	11.023484331219	10.6797728333829	10.6774329274388	10.6999361275599	10.7706252338642
ENSMUSG00000022610.10 Mapk12	692.910724083704	0.482104775167186	0.0848836524616792	5.67959508322091	1.35013979747406e-08	9.40794133922952e-08	10.0644357827966	10.0444181407664	10.0052260927945	10.066503613521	9.79974544619355	9.69201326618272	9.65783538507754	9.57471959311785
ENSMUSG00000042350.13 Arel1	1207.03982612948	-0.484360805140072	0.0852842347470188	-5.67937094794655	1.35191004660489e-08	9.41598886351757e-08	10.2878858100964	10.4377682563946	10.2709049323806	10.178630543648	10.6263339881463	10.6794583070731	10.7008491551947	10.7861977388723
ENSMUSG00000026786.14 Apbb1ip	149.742992486501	1.11999704038163	0.197243620100947	5.67824216473227	1.36085965117472e-08	9.47401018301892e-08	8.63800569510752	8.65640963274348	8.84576298349856	8.83504816167608	8.43276306877797	8.06886889170603	8.22862779891893	8.17415223548935
ENSMUSG00000069094.12 Pde7a	336.647057497546	-0.833438315103874	0.146822047588917	-5.67652017384607	1.37462350534535e-08	9.56547925365827e-08	8.86885467704626	8.99310726160111	8.90868578683064	8.72213680065307	9.23148551885559	9.46548933824203	9.56854455449406	9.2619154904722
ENSMUSG00000033453.8 Adamts15	398.380247938218	-0.695740164690211	0.122614116597324	-5.67422564381463	1.39317398143362e-08	9.69015830177148e-08	9.24035042498162	8.98441437359883	8.94325318073508	9.08409078344469	9.44640795737897	9.60979633159926	9.47296054284487	9.54629899485185
ENSMUSG00000031532.6 Saraf	4408.44320063273	-0.400489455336744	0.0705928834726121	-5.67322703983499	1.40132308875918e-08	9.74241067887005e-08	11.917863586741	12.0713156070257	12.0441320867501	11.9110711353328	12.2745802616768	12.3902815825678	12.462730831185	12.3294304774027
ENSMUSG00000035969.15 Rusc2	2035.47353139568	0.402385386104215	0.0709290007019181	5.67307282102078	1.40258571206084e-08	9.74676047500223e-08	11.3538696840606	11.4341046868225	11.2190670344374	11.3093991217685	10.9850866130852	10.9538597509427	11.0324600592492	10.9183648176385
ENSMUSG00000054162.15 Spock3	14.6381789996598	4.70073503692382	0.828668981518243	5.67263303172201	1.40619243629953e-08	9.76738840683404e-08	7.80281990891943	7.52400811444393	7.73891802351033	7.7463176576538	7.18098023244222	7.18717552775919	7.05340457750433	7.2396906584525
ENSMUSG00000041695.2 Kcnj2	640.483832082859	-0.854699969077378	0.15070540127451	-5.67132937405833	1.41693678717903e-08	9.83755295708415e-08	9.49440853283445	9.71879364427836	9.14500053677824	9.35292855947295	10.0960753180321	10.1287285637433	10.0627028771903	9.98330599790493
ENSMUSG00000041313.14 Slc7a1	1580.27768738788	-0.64169078247399	0.113148096688011	-5.67124681065874	1.41761992837342e-08	9.83783226483907e-08	10.5077744358469	10.6323579735722	10.4742585130497	10.5387086041428	11.1570900776064	11.2802077328272	11.1051149592723	10.7816352130892
ENSMUSG00000021361.7 Tmem14c	1572.84551735815	-0.425321342348915	0.075017313614063	-5.66964240464593	1.4309587047595e-08	9.9258975975657e-08	10.7167372024501	10.6033507290262	10.5856299162352	10.6558856734674	11.0159550071795	10.9505160625488	10.9305027404381	11.1288216457073
ENSMUSG00000060671.12 Atp8b2	1641.93673113083	0.494977905071084	0.0873066773184964	5.66941636394425	1.43284774244432e-08	9.93449757810739e-08	10.9928420596865	11.0424004926104	11.223425415789	11.087249843676	10.5698151475227	10.5635458739095	10.7440003551938	10.7502168091124
ENSMUSG00000051951.5 Xkr4	18.539571910935	2.63042017643572	0.464121082193274	5.66753004195644	1.44870660784823e-08	1.00399042179771e-07	7.87901919513436	7.68259030743756	7.73891802351033	7.6942306010045	7.27422846799275	7.38049155782164	7.33925728561083	7.34764316945645
ENSMUSG00000002565.16 Scin	93.6693395634159	1.1333652392376	0.20005847643077	5.66516980163946	1.46879012299753e-08	1.01702386517157e-07	8.32455443242632	8.50586634438251	8.39827816982486	8.44816234282472	7.89739997578333	8.12402308454464	8.03446669189655	7.905345232733
ENSMUSG00000039607.16 Rbms3	572.057010914757	0.509371421212449	0.0899129220220983	5.66516369123515	1.46884246636333e-08	1.01702386517157e-07	9.92293075486493	9.79350109969166	9.86636528754707	9.78355320113883	9.4641307725076	9.58346809294853	9.43047427408205	9.428643114926
ENSMUSG00000056608.14 Chd9	1363.04783067729	0.332783645981189	0.0587539245352542	5.66402412457586	1.47863604636754e-08	1.02334187161991e-07	10.7940372646263	10.7532427252756	10.8122759734938	10.8145995700401	10.5212785935344	10.5492010481457	10.4981322708664	10.4782084433437
ENSMUSG00000029576.17 Radil	125.414675725263	0.901094796184554	0.15912468784849	5.66282208228133	1.4890352856774e-08	1.0300731438262e-07	8.61222162331053	8.57343656093581	8.61972638687583	8.51275026162682	8.10527285489954	8.31066289086898	8.15038922211951	8.20183690974823
ENSMUSG00000036894.3 Rap2b	269.207702754689	0.806866915975737	0.142493454471957	5.66248406964218	1.49197231201464e-08	1.03163851416394e-07	9.20630219522205	9.09034504068948	9.14983900496397	9.24505991945395	8.75356454519631	8.5565080568604	8.62439174102569	8.88704934194083
ENSMUSG00000026427.16 Eif2d	573.311776370974	-0.441582800042505	0.0779933208104057	-5.66180277303425	1.49790927909284e-08	1.03527587121403e-07	9.51461704724206	9.54078965746489	9.44868567975608	9.52338839491614	9.84709979060919	9.77343613344394	9.81722623405489	9.8571456795341
ENSMUSG00000047759.6 Hs3st3a1	85.2334354402118	1.09905308492544	0.194131888403965	5.66137327546333	1.50166380101206e-08	1.03740223399939e-07	8.33422262963502	8.30538964379529	8.35652565434251	8.43026910803751	7.94169640566724	7.93720413915058	7.86265081579398	8.08576284062988
ENSMUSG00000038457.17 Tmem255b	240.234684481536	-0.648267514794738	0.114541885882489	-5.65965463027046	1.51677929648988e-08	1.04737169652022e-07	8.6306976168178	8.69391924196183	8.67777024847992	8.71164168213924	8.99629767018348	8.95173137297525	9.12235042092962	9.07087130396972
